SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1924,Stellar,XLM,11/11/2019 23:59,0.080632578,0.076396288,0.078233775,0.079808616,290695867.3,1600544208
1925,Stellar,XLM,11/12/2019 23:59,0.082018231,0.075885727,0.079812758,0.077071518,359731187.3,1545652295
1926,Stellar,XLM,11/13/2019 23:59,0.077627976,0.07617997,0.077091949,0.076576378,240329082.2,1535722377
1927,Stellar,XLM,11/14/2019 23:59,0.07661069,0.074026839,0.076505808,0.074740405,217039030.4,1498902353
1928,Stellar,XLM,11/15/2019 23:59,0.074971516,0.071934926,0.074815523,0.072334557,222062024.2,1450653587
1929,Stellar,XLM,11/16/2019 23:59,0.072805444,0.071747598,0.072346893,0.071905538,173395846.5,1442049711
1930,Stellar,XLM,11/17/2019 23:59,0.073095291,0.07178413,0.071848185,0.072136697,197097973.9,1446685558
1931,Stellar,XLM,11/18/2019 23:59,0.072260751,0.066961799,0.07213284,0.068303786,245433021.7,1369817366
1932,Stellar,XLM,11/19/2019 23:59,0.068678949,0.064810136,0.068290989,0.065751432,287651893.2,1318630467
1933,Stellar,XLM,11/20/2019 23:59,0.06631973,0.064540011,0.065691097,0.065501989,219882275.1,1313627943
1934,Stellar,XLM,11/21/2019 23:59,0.065701071,0.061046986,0.065522121,0.061682758,251644441.4,1237034117
1935,Stellar,XLM,11/22/2019 23:59,0.061867673,0.056237333,0.061736522,0.059502181,304545334.1,1193303118
1936,Stellar,XLM,11/23/2019 23:59,0.061716123,0.057752827,0.059405241,0.060363628,262945614.2,1210579252
1937,Stellar,XLM,11/24/2019 23:59,0.061783363,0.056881369,0.060602384,0.056881369,795594527.5,1140743320
1938,Stellar,XLM,11/25/2019 23:59,0.059389157,0.053750434,0.05679134,0.057595203,548798088,1155059103
1939,Stellar,XLM,11/26/2019 23:59,0.059102882,0.056519934,0.057541716,0.058552965,218983843.9,1174266799
1940,Stellar,XLM,11/27/2019 23:59,0.059952436,0.056165861,0.058393438,0.059057129,260781106.6,1184377699
1941,Stellar,XLM,11/28/2019 23:59,0.060485752,0.058179054,0.059207754,0.058224612,224143848.3,1167681753
1942,Stellar,XLM,11/29/2019 23:59,0.060932174,0.058165372,0.058211917,0.05915158,241666196,1186271902
1943,Stellar,XLM,11/30/2019 23:59,0.060414507,0.057282687,0.059305604,0.059640968,228259885.9,1196086467
1944,Stellar,XLM,12/1/2019 23:59,0.059876901,0.056539964,0.059751483,0.05808179,214999369.9,1164817487
1945,Stellar,XLM,12/2/2019 23:59,0.058214127,0.055985774,0.058098287,0.0560775,204095721.8,1124621901
1946,Stellar,XLM,12/3/2019 23:59,0.056820803,0.055416993,0.056041944,0.055980169,150835452,1122669946
1947,Stellar,XLM,12/4/2019 23:59,0.056421751,0.054416282,0.055917056,0.055419024,207789246.4,1111416307
1948,Stellar,XLM,12/5/2019 23:59,0.057624195,0.054440024,0.055346588,0.055517566,190568914.4,1113392541
1949,Stellar,XLM,12/6/2019 23:59,0.055823172,0.054539747,0.055612134,0.055027891,177492285.4,1103572231
1950,Stellar,XLM,12/7/2019 23:59,0.05618726,0.054794553,0.055044862,0.055067852,161472546.3,1104373638
1951,Stellar,XLM,12/8/2019 23:59,0.056543785,0.054597516,0.055041203,0.056132129,159244878.3,1125717482
1952,Stellar,XLM,12/9/2019 23:59,0.056385545,0.054212881,0.056092194,0.054449652,184029266.1,1091975773
1953,Stellar,XLM,12/10/2019 23:59,0.054951894,0.053064332,0.054476228,0.053607195,187877397.7,1075080469
1954,Stellar,XLM,12/11/2019 23:59,0.054756942,0.052691795,0.053621014,0.052691795,200779619.9,1056722331
1955,Stellar,XLM,12/12/2019 23:59,0.053804208,0.052176873,0.052709658,0.052721091,207030753.4,1057309861
1956,Stellar,XLM,12/13/2019 23:59,0.053719894,0.05217591,0.052724374,0.052990064,166277796.2,1062704050
1957,Stellar,XLM,12/14/2019 23:59,0.05333598,0.051144856,0.0530722,0.051673364,178719117.6,1036297918
1958,Stellar,XLM,12/15/2019 23:59,0.052398755,0.049650292,0.051709269,0.051398242,184576351.3,1030780417
1959,Stellar,XLM,12/16/2019 23:59,0.052005818,0.048420552,0.051402082,0.048549353,188173196.7,973646579.1
1960,Stellar,XLM,12/17/2019 23:59,0.048895243,0.042985628,0.048558453,0.044053052,223440074.1,883474247
1961,Stellar,XLM,12/18/2019 23:59,0.046733417,0.043047538,0.044246481,0.046013418,253895322.6,922788952.5
1962,Stellar,XLM,12/19/2019 23:59,0.046426992,0.044021812,0.046032527,0.044963869,210750074.6,901740472.1
1963,Stellar,XLM,12/20/2019 23:59,0.047144026,0.044238944,0.044984939,0.046269352,196248518.6,927921647.6
1964,Stellar,XLM,12/21/2019 23:59,0.048312808,0.044703412,0.046203788,0.04627669,178466491.4,928068807.1
1965,Stellar,XLM,12/22/2019 23:59,0.047519619,0.044277324,0.046322013,0.04729588,192185818.2,948508443.8
1966,Stellar,XLM,12/23/2019 23:59,0.047669518,0.044641319,0.047340118,0.044848901,188544968.1,899434823.5
1967,Stellar,XLM,12/24/2019 23:59,0.046288175,0.044400022,0.044806948,0.045083427,190571245.2,904138193.1
1968,Stellar,XLM,12/25/2019 23:59,0.045591208,0.043190524,0.04502878,0.043440655,160886227.4,871192762.9
1969,Stellar,XLM,12/26/2019 23:59,0.045710245,0.043511604,0.043571684,0.045100656,159865551.6,904483722.7
1970,Stellar,XLM,12/27/2019 23:59,0.046746733,0.044684789,0.045092058,0.046085639,186418572.4,924237333
1971,Stellar,XLM,12/28/2019 23:59,0.04653605,0.044167309,0.046015084,0.045151396,158028355.6,905501293.5
1972,Stellar,XLM,12/29/2019 23:59,0.04711231,0.044076941,0.045138189,0.046215594,148653161.4,926843557.2
1973,Stellar,XLM,12/30/2019 23:59,0.046901671,0.044252266,0.046202624,0.045954004,167585185.3,921597413.4
1974,Stellar,XLM,12/31/2019 23:59,0.046114567,0.043331926,0.04605274,0.045223959,157108041,906956530.7
1975,Stellar,XLM,1/1/2020 23:59,0.045767673,0.043437526,0.045117937,0.045450542,168402204.2,911500591.6
1976,Stellar,XLM,1/2/2020 23:59,0.045604114,0.043582339,0.045398079,0.044112469,151848962.7,884665837.8
1977,Stellar,XLM,1/3/2020 23:59,0.045906523,0.043543809,0.044001151,0.045233621,168931017.9,907150288.3
1978,Stellar,XLM,1/4/2020 23:59,0.04627637,0.044332024,0.045226709,0.046271619,152253766.1,927967117.3
1979,Stellar,XLM,1/5/2020 23:59,0.046692462,0.04477182,0.046165107,0.045358617,165956087.4,909657060.3
1980,Stellar,XLM,1/6/2020 23:59,0.049291825,0.04524416,0.04543227,0.049124389,248276597.6,981165303.5
1981,Stellar,XLM,1/7/2020 23:59,0.050261335,0.047907832,0.049025279,0.049838168,239407286,995321993.8
1982,Stellar,XLM,1/8/2020 23:59,0.050093367,0.046706279,0.04991566,0.048716802,213522156,972927111
1983,Stellar,XLM,1/9/2020 23:59,0.049246247,0.045677685,0.047615637,0.046457905,171728899.4,927922895.5
1984,Stellar,XLM,1/10/2020 23:59,0.048291504,0.045766058,0.046268486,0.046401745,211752195.1,926865626.9
1985,Stellar,XLM,1/11/2020 23:59,0.049198337,0.046116614,0.04637833,0.047546929,216830961.4,949740467.8
1986,Stellar,XLM,1/12/2020 23:59,0.048951121,0.046762233,0.047580227,0.04831854,207151685.1,965205441.8
1987,Stellar,XLM,1/13/2020 23:59,0.048457882,0.046383176,0.048228506,0.04812161,224390628.5,961732457.5
1988,Stellar,XLM,1/14/2020 23:59,0.05348006,0.048065891,0.048085456,0.052115024,325107090.7,1041718996
1989,Stellar,XLM,1/15/2020 23:59,0.055470052,0.051042303,0.052039503,0.054788675,334258693.1,1095162183
1990,Stellar,XLM,1/16/2020 23:59,0.054992686,0.051783583,0.054817067,0.05374767,316566307,1074496622
1991,Stellar,XLM,1/17/2020 23:59,0.062763497,0.052714804,0.053828154,0.060052284,519487809.1,1200675457
1992,Stellar,XLM,1/18/2020 23:59,0.064649304,0.057045307,0.059969747,0.061154595,619953487.7,1225443376
1993,Stellar,XLM,1/19/2020 23:59,0.065619046,0.058864613,0.061144093,0.060044375,557236013.4,1203196279
1994,Stellar,XLM,1/20/2020 23:59,0.064640062,0.059430584,0.059991195,0.062043823,570944248.8,1243262125
1995,Stellar,XLM,1/21/2020 23:59,0.063942801,0.061600901,0.062025015,0.062420053,404072680.1,1251502830
1996,Stellar,XLM,1/22/2020 23:59,0.063778788,0.059795967,0.062395484,0.059888746,334827929.4,1201010415
1997,Stellar,XLM,1/23/2020 23:59,0.061170521,0.056832499,0.059994615,0.059237825,383108494.9,1188095063
1998,Stellar,XLM,1/24/2020 23:59,0.059455266,0.054126725,0.059401445,0.057302763,382153105.4,1149419047
1999,Stellar,XLM,1/25/2020 23:59,0.057879338,0.055840795,0.05725712,0.056038559,319119540.4,1124060743
2000,Stellar,XLM,1/26/2020 23:59,0.059546476,0.055741961,0.056111124,0.05857195,325709372.8,1174877296
2001,Stellar,XLM,1/27/2020 23:59,0.061461463,0.057598156,0.05866013,0.059644836,354309858,1196397983
2002,Stellar,XLM,1/28/2020 23:59,0.06176417,0.059159346,0.05960626,0.060302589,435796279.8,1209732372
2003,Stellar,XLM,1/29/2020 23:59,0.062594895,0.05904536,0.060327154,0.061738893,408058901.9,1238546132
2004,Stellar,XLM,1/30/2020 23:59,0.062990397,0.06005785,0.061681621,0.061206774,382600193.2,1227871266
2005,Stellar,XLM,1/31/2020 23:59,0.063646084,0.05986488,0.061269486,0.061554045,365221347.5,1234837874
2006,Stellar,XLM,2/1/2020 23:59,0.062644368,0.059359988,0.061545986,0.06047027,351749271.4,1213096236
2007,Stellar,XLM,2/2/2020 23:59,0.065759012,0.060092738,0.060542134,0.063366747,459980665.7,1271202563
2008,Stellar,XLM,2/3/2020 23:59,0.065442541,0.063098488,0.063385117,0.064060835,386201629.5,1285126689
2009,Stellar,XLM,2/4/2020 23:59,0.066702835,0.062135113,0.064050483,0.066290967,435813335.6,1329865439
2010,Stellar,XLM,2/5/2020 23:59,0.069116845,0.065879571,0.066319341,0.068733499,520288060.6,1378865162
2011,Stellar,XLM,2/6/2020 23:59,0.071169195,0.067605451,0.06876282,0.070540307,516539220.3,1415482428
2012,Stellar,XLM,2/7/2020 23:59,0.072852431,0.070224001,0.07052585,0.07162531,519263943,1438149359
2013,Stellar,XLM,2/8/2020 23:59,0.072281044,0.068436591,0.071613459,0.070853382,479921993.9,1422649989
2014,Stellar,XLM,2/9/2020 23:59,0.074395267,0.070070474,0.07081684,0.072820894,477162368.5,1462155253
2015,Stellar,XLM,2/10/2020 23:59,0.073581017,0.069324817,0.072989431,0.070855214,514592414.4,1422686768
2016,Stellar,XLM,2/11/2020 23:59,0.074241698,0.069336707,0.070889782,0.073740926,518483532.6,1480628375
2017,Stellar,XLM,2/12/2020 23:59,0.081834454,0.073732108,0.073732108,0.080039547,733460110.8,1607097050
2018,Stellar,XLM,2/13/2020 23:59,0.086676705,0.079145091,0.08003994,0.082654727,849232918.3,1659743838
2019,Stellar,XLM,2/14/2020 23:59,0.086556543,0.080313342,0.082617377,0.085796128,640075025.2,1731666469
2020,Stellar,XLM,2/15/2020 23:59,0.087270339,0.07792559,0.085812817,0.079246286,577812167.6,1599467710
2021,Stellar,XLM,2/16/2020 23:59,0.08131084,0.069216727,0.079400731,0.075078637,632562189.3,1515349949
2022,Stellar,XLM,2/17/2020 23:59,0.07502948,0.067949072,0.074903853,0.071850841,619668936.5,1450201719
2023,Stellar,XLM,2/18/2020 23:59,0.077512117,0.070712695,0.071920539,0.074641571,521725957,1506678243
2024,Stellar,XLM,2/19/2020 23:59,0.07860985,0.070006546,0.075470201,0.070720266,438696624.6,1427630785
2025,Stellar,XLM,2/20/2020 23:59,0.071932988,0.06908241,0.070675692,0.071169288,496888762.4,1436695196
2026,Stellar,XLM,2/21/2020 23:59,0.073358522,0.070784058,0.071127835,0.07195342,467029257.3,1453244010
2027,Stellar,XLM,2/22/2020 23:59,0.072423588,0.068987059,0.071964473,0.069390344,398582854.5,1401477521
2028,Stellar,XLM,2/23/2020 23:59,0.073735847,0.06905774,0.069469414,0.073644988,432366513.8,1487408611
2029,Stellar,XLM,2/24/2020 23:59,0.073571559,0.068739088,0.073506781,0.069379956,465871327.5,1401822757
2030,Stellar,XLM,2/25/2020 23:59,0.07005315,0.064964388,0.069408542,0.065325389,461517993.1,1319900179
2031,Stellar,XLM,2/26/2020 23:59,0.065463079,0.057432866,0.065339546,0.059302702,505300519.1,1198211736
2032,Stellar,XLM,2/27/2020 23:59,0.062443008,0.056771492,0.059302981,0.06001125,452957398.6,1212527971
2033,Stellar,XLM,2/28/2020 23:59,0.061354846,0.057019415,0.060023107,0.058305204,419431446,1178058217
2034,Stellar,XLM,2/29/2020 23:59,0.059814296,0.057391211,0.058279052,0.05745634,318679470.9,1160906896
2035,Stellar,XLM,3/1/2020 23:59,0.05851712,0.055481724,0.057362622,0.056251656,360604910.3,1136566221
2036,Stellar,XLM,3/2/2020 23:59,0.059779891,0.055922914,0.056222425,0.059206402,397777572.3,1196467590
2037,Stellar,XLM,3/3/2020 23:59,0.060138002,0.057871154,0.059223148,0.058352209,407088468.8,1180080997
2038,Stellar,XLM,3/4/2020 23:59,0.05913747,0.057902023,0.058358381,0.058593442,381787288.6,1184959545
2039,Stellar,XLM,3/5/2020 23:59,0.060893447,0.058576292,0.058576292,0.059757654,421868545.5,1208503878
2040,Stellar,XLM,3/6/2020 23:59,0.061181334,0.059456172,0.059765456,0.061181334,428300798.7,1238698122
2041,Stellar,XLM,3/7/2020 23:59,0.061382551,0.058400586,0.061164772,0.058408584,411529338.6,1183231787
2042,Stellar,XLM,3/8/2020 23:59,0.058432271,0.050743825,0.058432271,0.050743825,488233342.4,1027960317
2043,Stellar,XLM,3/9/2020 23:59,0.052032876,0.047900739,0.050651391,0.051919763,549172784.4,1051782273
2044,Stellar,XLM,3/10/2020 23:59,0.053086597,0.050898343,0.052197689,0.051988503,416858439.8,1053174795
2045,Stellar,XLM,3/11/2020 23:59,0.052485996,0.048203379,0.052006002,0.050386709,408137347.1,1020725925
2046,Stellar,XLM,3/12/2020 23:59,0.050475229,0.03344074,0.050379454,0.03344074,526211821.8,677492669.2
2047,Stellar,XLM,3/13/2020 23:59,0.041108995,0.028492465,0.03347582,0.039531455,747877049.1,800887496.4
2048,Stellar,XLM,3/14/2020 23:59,0.0404554,0.0369575,0.039555131,0.03729673,375613371.1,755613086.5
2049,Stellar,XLM,3/15/2020 23:59,0.040400146,0.037011625,0.037245873,0.038281736,362487211.4,775568805.2
2050,Stellar,XLM,3/16/2020 23:59,0.038324076,0.032718018,0.038319519,0.035160894,422559303.4,712517917.3
2051,Stellar,XLM,3/17/2020 23:59,0.037500544,0.035217321,0.035217321,0.03681956,330129255.5,746203866.6
2052,Stellar,XLM,3/18/2020 23:59,0.037371954,0.034913164,0.036741722,0.035979127,337020832.5,729171228.2
2053,Stellar,XLM,3/19/2020 23:59,0.042341262,0.035926716,0.035939501,0.041494119,457344868.9,840940832.3
2054,Stellar,XLM,3/20/2020 23:59,0.044108243,0.037031988,0.041473691,0.039919304,403266374.4,809105077.2
2055,Stellar,XLM,3/21/2020 23:59,0.040569029,0.038520637,0.039958253,0.039615757,356478473.6,803546868.2
2056,Stellar,XLM,3/22/2020 23:59,0.040484438,0.037061418,0.039622767,0.037198206,329105985.1,754510428.3
2057,Stellar,XLM,3/23/2020 23:59,0.039304453,0.036365365,0.037191161,0.039260364,359628965.3,796338243
2058,Stellar,XLM,3/24/2020 23:59,0.0404808,0.039005538,0.039239539,0.040304631,366272224.3,817640559.2
2059,Stellar,XLM,3/25/2020 23:59,0.040793908,0.039378334,0.040311842,0.040578618,312768243.5,823198804
2060,Stellar,XLM,3/26/2020 23:59,0.042638199,0.040267496,0.040580935,0.042538201,305069104.6,862866842.4
2061,Stellar,XLM,3/27/2020 23:59,0.042864468,0.041172419,0.042563426,0.041172419,308504165.3,835162598.4
2062,Stellar,XLM,3/28/2020 23:59,0.041144418,0.038976384,0.041144418,0.039956266,340909984.9,810493534.3
2063,Stellar,XLM,3/29/2020 23:59,0.040045698,0.038085223,0.039954031,0.03812869,266559124.5,773422039.8
2064,Stellar,XLM,3/30/2020 23:59,0.040754581,0.037971872,0.038101047,0.040209382,315377994.9,815799547.7
2065,Stellar,XLM,3/31/2020 23:59,0.040876853,0.04014434,0.040195841,0.040846019,327644886.5,828716144
2066,Stellar,XLM,4/1/2020 23:59,0.040854976,0.039279653,0.040854976,0.040816145,302527865.2,828110034.3
2067,Stellar,XLM,4/2/2020 23:59,0.042866761,0.0405272,0.040776956,0.041303221,409126334.1,838090888
2068,Stellar,XLM,4/3/2020 23:59,0.042539539,0.040881574,0.041326656,0.041570538,381441115.2,844346463.3
2069,Stellar,XLM,4/4/2020 23:59,0.041957626,0.040992524,0.041416547,0.041943051,331158440.2,851912645.2
2070,Stellar,XLM,4/5/2020 23:59,0.043499172,0.041589752,0.041944153,0.043488047,330675376.7,883293328.4
2071,Stellar,XLM,4/6/2020 23:59,0.049641651,0.043479642,0.043498917,0.049474447,528856126,1004886536
2072,Stellar,XLM,4/7/2020 23:59,0.051273189,0.04768001,0.049504525,0.04831724,535973253.8,981643863.8
2073,Stellar,XLM,4/8/2020 23:59,0.05109075,0.048069489,0.0483311,0.050982523,355554036.1,1035793439
2074,Stellar,XLM,4/9/2020 23:59,0.052140534,0.049126041,0.051028034,0.052039416,420784745.4,1056715995
2075,Stellar,XLM,4/10/2020 23:59,0.052239746,0.046073096,0.052009111,0.047788425,461485326,970395077
2076,Stellar,XLM,4/11/2020 23:59,0.049814742,0.047695002,0.047852489,0.0495506,426515997.7,1006177930
2077,Stellar,XLM,4/12/2020 23:59,0.051032386,0.048674178,0.049544079,0.049440951,411810328.1,1003951385
2078,Stellar,XLM,4/13/2020 23:59,0.049529284,0.046583926,0.049529284,0.048339284,530770068.7,981647942.1
2079,Stellar,XLM,4/14/2020 23:59,0.049169404,0.047784083,0.048332432,0.04821479,507234997.3,979216259.2
2080,Stellar,XLM,4/15/2020 23:59,0.048774395,0.046332326,0.048006982,0.046408513,468836578.2,943367108.9
2081,Stellar,XLM,4/16/2020 23:59,0.049454826,0.045400173,0.046365849,0.049124824,628082821.6,998583433.4
2082,Stellar,XLM,4/17/2020 23:59,0.049498334,0.04860875,0.049208245,0.049069814,478450043.1,997465226.6
2083,Stellar,XLM,4/18/2020 23:59,0.050785102,0.048975203,0.049041046,0.050500732,534672463.7,1026552161
2084,Stellar,XLM,4/19/2020 23:59,0.050836365,0.049030318,0.05049936,0.049209058,523219784.7,1000295700
2085,Stellar,XLM,4/20/2020 23:59,0.053372417,0.04901883,0.049198523,0.049996625,742154168,1016304947
2086,Stellar,XLM,4/21/2020 23:59,0.051860931,0.049662152,0.049924643,0.051222268,495416209.2,1041476633
2087,Stellar,XLM,4/22/2020 23:59,0.05501461,0.050969003,0.051208415,0.054812303,561155181.5,1114471012
2088,Stellar,XLM,4/23/2020 23:59,0.064865902,0.054783278,0.054835204,0.06173749,993914720.5,1252739814
2089,Stellar,XLM,4/24/2020 23:59,0.065498697,0.061021636,0.061824127,0.061611554,671248452.2,1250275206
2090,Stellar,XLM,4/25/2020 23:59,0.06373481,0.061308052,0.061611442,0.062152782,526584849.5,1261444743
2091,Stellar,XLM,4/26/2020 23:59,0.063112332,0.061522123,0.062009163,0.062500251,550894044.4,1268496925
2092,Stellar,XLM,4/27/2020 23:59,0.068485088,0.061742135,0.062087033,0.067366972,711801196,1367271243
2093,Stellar,XLM,4/28/2020 23:59,0.070737774,0.067035703,0.067273389,0.069021373,820842386.7,1401987694
2094,Stellar,XLM,4/29/2020 23:59,0.073140093,0.067567837,0.069041139,0.072350179,929790800.7,1469869070
2095,Stellar,XLM,4/30/2020 23:59,0.073988344,0.066767778,0.072385386,0.067697357,859662107.1,1375477544
2096,Stellar,XLM,5/1/2020 23:59,0.073504958,0.067781636,0.067781636,0.07322218,764134317.9,1488125623
2097,Stellar,XLM,5/2/2020 23:59,0.076145335,0.072102355,0.073108984,0.075450209,721153690.9,1533468385
2098,Stellar,XLM,5/3/2020 23:59,0.076544474,0.072521031,0.075576534,0.073105944,755013660.5,1485822965
2099,Stellar,XLM,5/4/2020 23:59,0.074088047,0.068667319,0.073084346,0.073737614,701073658,1499859162
2100,Stellar,XLM,5/5/2020 23:59,0.074315395,0.071736655,0.073744229,0.0724448,572848080.8,1473562699
2101,Stellar,XLM,5/6/2020 23:59,0.073199244,0.071194943,0.072387432,0.071194943,634319026.2,1439039457
2102,Stellar,XLM,5/7/2020 23:59,0.073565785,0.070757857,0.071196039,0.072321022,676902337.2,1463234295
2103,Stellar,XLM,5/8/2020 23:59,0.074184682,0.071013438,0.072363758,0.073142503,615940984.7,1479854901
2104,Stellar,XLM,5/9/2020 23:59,0.073515953,0.071598753,0.07292508,0.071971144,615949071.8,1456155371
2105,Stellar,XLM,5/10/2020 23:59,0.071967269,0.06110834,0.071967269,0.064317406,820471097.6,1301301205
2106,Stellar,XLM,5/11/2020 23:59,0.065066021,0.061184369,0.064307245,0.062792662,676862243.4,1270451826
2107,Stellar,XLM,5/12/2020 23:59,0.070168091,0.062352021,0.06279474,0.069905393,717258192.8,1414360075
2108,Stellar,XLM,5/13/2020 23:59,0.070582094,0.068297697,0.06992949,0.069795618,668016410.4,1412139411
2109,Stellar,XLM,5/14/2020 23:59,0.070699766,0.067377398,0.069644772,0.069082278,667445361.6,1397983079
2110,Stellar,XLM,5/15/2020 23:59,0.069708455,0.067101715,0.069084238,0.067405795,589459284.8,1362150639
2111,Stellar,XLM,5/16/2020 23:59,0.06828956,0.066844669,0.067402659,0.068109859,433441328.1,1376378510
2112,Stellar,XLM,5/17/2020 23:59,0.071491457,0.067937926,0.06796631,0.069100119,530947004.8,1396389891
2113,Stellar,XLM,5/18/2020 23:59,0.071147946,0.068724319,0.069062283,0.070094706,594262834.9,1416488699
2114,Stellar,XLM,5/19/2020 23:59,0.070156939,0.068618328,0.070058485,0.069388799,427647345,1402362858
2115,Stellar,XLM,5/20/2020 23:59,0.071913296,0.06861297,0.069407139,0.070992068,530728876.7,1434978249
2116,Stellar,XLM,5/21/2020 23:59,0.071390843,0.064558718,0.070996361,0.066698848,504379553.7,1348531930
2117,Stellar,XLM,5/22/2020 23:59,0.069117726,0.065798886,0.066727855,0.068167063,473521124.3,1378932378
2118,Stellar,XLM,5/23/2020 23:59,0.069115962,0.066711295,0.06816021,0.067608286,400282441.9,1367629026
2119,Stellar,XLM,5/24/2020 23:59,0.068398623,0.064794685,0.067549298,0.064860223,390536763,1312039239
2120,Stellar,XLM,5/25/2020 23:59,0.066123024,0.064209664,0.064646304,0.066098177,450549233.4,1337081467
2121,Stellar,XLM,5/26/2020 23:59,0.066456501,0.064150847,0.066215502,0.065143738,371589056.1,1317774370
2122,Stellar,XLM,5/27/2020 23:59,0.06767324,0.065026091,0.065118752,0.06625244,437929644.7,1340745542
2123,Stellar,XLM,5/28/2020 23:59,0.069840206,0.065978606,0.066295999,0.068864738,453361150.2,1394505654
2124,Stellar,XLM,5/29/2020 23:59,0.069791938,0.067133928,0.068823739,0.067876078,440276089.8,1374858679
2125,Stellar,XLM,5/30/2020 23:59,0.072592955,0.067041328,0.067842119,0.072435845,510303238.1,1467241702
2126,Stellar,XLM,5/31/2020 23:59,0.076035066,0.069486839,0.072398509,0.07062686,636177470.5,1430599353
2127,Stellar,XLM,6/1/2020 23:59,0.076173761,0.070166264,0.070631179,0.075517787,620504741.1,1530037893
2128,Stellar,XLM,6/2/2020 23:59,0.083959646,0.075340327,0.075409809,0.079283831,798043368.1,1606538500
2129,Stellar,XLM,6/3/2020 23:59,0.083101909,0.076996076,0.079348519,0.082632329,625675419.7,1674678758
2130,Stellar,XLM,6/4/2020 23:59,0.086168638,0.079758407,0.082708089,0.082476306,728954391.6,1673792979
2131,Stellar,XLM,6/5/2020 23:59,0.083117196,0.079275775,0.082406252,0.079517671,643282514.2,1613749746
2132,Stellar,XLM,6/6/2020 23:59,0.081284246,0.078730559,0.079493795,0.07988274,499450886.8,1621164012
2133,Stellar,XLM,6/7/2020 23:59,0.080909594,0.076096346,0.079863246,0.079000372,497548453.8,1603256958
2134,Stellar,XLM,6/8/2020 23:59,0.080545133,0.078276063,0.078974583,0.080009826,394984022.1,1623743109
2135,Stellar,XLM,6/9/2020 23:59,0.08037101,0.077688295,0.079979892,0.078575676,431553013,1594834476
2136,Stellar,XLM,6/10/2020 23:59,0.079153137,0.077708889,0.078538195,0.078657115,462922722.8,1597627957
2137,Stellar,XLM,6/11/2020 23:59,0.079401975,0.069981675,0.078714461,0.071485448,590529751.7,1452122626
2138,Stellar,XLM,6/12/2020 23:59,0.07484436,0.070915929,0.071428963,0.073028794,463002956.6,1483473445
2139,Stellar,XLM,6/13/2020 23:59,0.074462542,0.071992875,0.072992538,0.074296053,388991889.4,1509215958
2140,Stellar,XLM,6/14/2020 23:59,0.074385368,0.071091754,0.074385368,0.071413662,389719568.2,1450664398
2141,Stellar,XLM,6/15/2020 23:59,0.07182986,0.06614757,0.071413662,0.071109737,475868940.4,1445343911
2142,Stellar,XLM,6/16/2020 23:59,0.072075653,0.070117514,0.071024117,0.071246856,422477438.4,1448273934
2143,Stellar,XLM,6/17/2020 23:59,0.073836368,0.070159572,0.071360681,0.071893005,460635041.2,1461552415
2144,Stellar,XLM,6/18/2020 23:59,0.072256454,0.069863018,0.071900531,0.070936803,396472624.4,1443001131
2145,Stellar,XLM,6/19/2020 23:59,0.071044735,0.068844897,0.07094023,0.069271426,409199951.9,1409123910
2146,Stellar,XLM,6/20/2020 23:59,0.070368945,0.068705562,0.069271426,0.069921467,373213605,1422347087
2147,Stellar,XLM,6/21/2020 23:59,0.070460501,0.068699324,0.069830086,0.06875684,329921805.7,1398656168
2148,Stellar,XLM,6/22/2020 23:59,0.071920908,0.068732528,0.068755168,0.071871898,414440267.3,1462957211
2149,Stellar,XLM,6/23/2020 23:59,0.072268517,0.070069741,0.071889576,0.071219241,377047281,1449814789
2150,Stellar,XLM,6/24/2020 23:59,0.072757438,0.068580595,0.07129266,0.069173135,372491014.9,1408369587
2151,Stellar,XLM,6/25/2020 23:59,0.070559823,0.066312198,0.069316905,0.067831304,331356547.3,1381051162
2152,Stellar,XLM,6/26/2020 23:59,0.068748386,0.066502487,0.06785265,0.067096761,314879212.8,1366632576
2153,Stellar,XLM,6/27/2020 23:59,0.067470635,0.061251489,0.067087302,0.063188623,283951205.2,1287031296
2154,Stellar,XLM,6/28/2020 23:59,0.065204213,0.062203521,0.063188623,0.064378372,220022782.2,1311264186
2155,Stellar,XLM,6/29/2020 23:59,0.065484191,0.063159032,0.064467464,0.065263552,291925173,1329303256
2156,Stellar,XLM,6/30/2020 23:59,0.067578548,0.064234254,0.065075698,0.067067615,289552122.8,1366048832
2157,Stellar,XLM,7/1/2020 23:59,0.069577108,0.066242169,0.067104859,0.068488325,316808164.3,1395526475
2158,Stellar,XLM,7/2/2020 23:59,0.070877554,0.067248196,0.068525199,0.06840619,290632980.7,1394165169
2159,Stellar,XLM,7/3/2020 23:59,0.068409573,0.066771328,0.068409573,0.067248547,204165763.9,1370571609
2160,Stellar,XLM,7/4/2020 23:59,0.068416467,0.066543107,0.067233849,0.067866989,218498800.3,1383175868
2161,Stellar,XLM,7/5/2020 23:59,0.068115328,0.065755154,0.067854034,0.06717658,202429385,1369104858
2162,Stellar,XLM,7/6/2020 23:59,0.071981585,0.066643569,0.06717658,0.071862592,279337235.5,1464609016
2163,Stellar,XLM,7/7/2020 23:59,0.073972965,0.070344037,0.071669776,0.073268315,257005979.5,1494137820
